".Adair County, Iowa","7,389",569.271,1.003,570.274
".Adams County, Iowa","3,544",423.433,2.073,425.506
".Allamakee County, Iowa","14,074",639.071,19.727,658.798
".Appanoose County, Iowa","12,119",497.299,18.955,516.254
".Audubon County, Iowa","5,534",442.96,0.445,443.405
".Benton County, Iowa","25,796",716.102,2.262,718.364
".Black Hawk County, Iowa","130,471",565.773,6.906,572.679
".Boone County, Iowa","26,590",570.461,3.17,573.631
".Bremer County, Iowa","25,307",435.479,3.925,439.404
".Buchanan County, Iowa","20,691",571.084,2.011,573.095
".Buena Vista County, Iowa","20,567",574.899,5.327,580.226
".Butler County, Iowa","14,172",580.138,1.62,581.758
".Calhoun County, Iowa","9,763",569.846,2.268,572.114
".Carroll County, Iowa","20,522",569.453,0.828,570.281
".Cass County, Iowa","13,130",564.258,0.69,564.948
".Cedar County, Iowa","18,302",579.462,2.466,581.928
".Cerro Gordo County, Iowa","42,406",568.302,6.816,575.118
".Cherokee County, Iowa","11,605",576.907,0.163,577.07
".Chickasaw County, Iowa","11,658",504.324,1.334,505.658
".Clarke County, Iowa","9,588",431.111,0.589,431.7
".Clay County, Iowa","16,511",567.238,5.354,572.592
".Clayton County, Iowa","16,969",778.464,14.167,792.631
".Clinton County, Iowa","46,158",694.959,15.217,710.176
".Crawford County, Iowa","16,013",714.198,0.839,715.037
".Dallas County, Iowa","111,092",588.23,3.375,591.605
".Davis County, Iowa","9,169",502.188,2.666,504.854
".Decatur County, Iowa","7,665",531.883,1.598,533.481
".Delaware County, Iowa","17,600",577.684,1.23,578.914
".Des Moines County, Iowa","38,253",416.129,13.646,429.775
".Dickinson County, Iowa","18,056",380.532,23.429,403.961
".Dubuque County, Iowa","98,887",608.299,8.162,616.461
".Emmet County, Iowa","9,229",395.89,6.632,402.522
".Fayette County, Iowa","19,210",730.817,0.523,731.34
".Floyd County, Iowa","15,326",500.571,0.781,501.352
".Franklin County, Iowa","9,875",581.972,0.555,582.527
".Fremont County, Iowa","6,458",511.168,5.471,516.639
".Greene County, Iowa","8,584",569.558,1.7,571.258
".Grundy County, Iowa","12,384",501.855,0.036,501.891
".Guthrie County, Iowa","10,722",590.614,2.444,593.058
".Hamilton County, Iowa","14,729",576.731,0.755,577.486
".Hancock County, Iowa","10,615",571.005,2.033,573.038
".Hardin County, Iowa","16,463",569.307,0.689,569.996
".Harrison County, Iowa","14,670",696.874,4.759,701.633
".Henry County, Iowa","19,547",434.288,2.23,436.518
".Howard County, Iowa","9,376",473.247,0.36,473.607
".Humboldt County, Iowa","9,500",434.372,1.302,435.674
".Ida County, Iowa","6,833",431.513,0.537,432.05
".Iowa County, Iowa","16,381",586.455,1.037,587.492
".Jackson County, Iowa","19,342",636.047,13.56,649.607
".Jasper County, Iowa","37,919",730.428,2.524,732.952
".Jefferson County, Iowa","15,440",435.524,1.36,436.884
".Johnson County, Iowa","157,528",612.997,10.066,623.063
".Jones County, Iowa","20,900",575.618,1.46,577.078
".Keokuk County, Iowa","9,914",579.175,0.751,579.926
".Kossuth County, Iowa","14,396",972.735,1.589,974.324
".Lee County, Iowa","32,565",517.55,21.339,538.889
".Linn County, Iowa","228,972",717.013,7.656,724.669
".Louisa County, Iowa","10,513",401.777,15.747,417.524
".Lucas County, Iowa","8,747",430.681,3.804,434.485
".Lyon County, Iowa","12,324",587.609,0.17,587.779
".Madison County, Iowa","16,971",561.006,1.152,562.158
".Mahaska County, Iowa","21,874",570.851,2.546,573.397
".Marion County, Iowa","33,770",554.49,16.017,570.507
".Marshall County, Iowa","40,014",572.503,0.696,573.199
".Mills County, Iowa","14,633",437.431,3.212,440.643
".Mitchell County, Iowa","10,518",469.256,0.432,469.688
".Monona County, Iowa","8,493",694.072,4.861,698.933
".Monroe County, Iowa","7,504",433.708,0.588,434.296
".Montgomery County, Iowa","10,139",424.097,0.931,425.028
".Muscatine County, Iowa","42,218",437.44,11.684,449.124
".O'Brien County, Iowa","14,012",573.035,0.173,573.208
".Osceola County, Iowa","5,978",398.687,0.709,399.396
".Page County, Iowa","15,014",534.944,0.525,535.469
".Palo Alto County, Iowa","8,810",563.864,5.571,569.435
".Plymouth County, Iowa","25,722",862.828,0.84,863.668
".Pocahontas County, Iowa","6,976",577.241,1.416,578.657
".Polk County, Iowa","505,255",572.72,19.168,591.888
".Pottawattamie County, Iowa","93,179",951.274,7.87,959.144
".Poweshiek County, Iowa","18,453",584.932,1.135,586.067
".Ringgold County, Iowa","4,642",535.494,3.372,538.866
".Sac County, Iowa","9,686",575.022,3.309,578.331
".Scott County, Iowa","174,270",458.101,10.11,468.211
".Shelby County, Iowa","11,806",590.776,0.574,591.35
".Sioux County, Iowa","36,246",767.911,1.082,768.993
".Story County, Iowa","98,566",572.544,1.105,573.649
".Tama County, Iowa","16,833",721.011,1.069,722.08
".Taylor County, Iowa","5,924",531.902,2.754,534.656
".Union County, Iowa","11,906",423.645,2.153,425.798
".Van Buren County, Iowa","7,266",484.792,5.745,490.537
".Wapello County, Iowa","35,166",431.843,4.179,436.022
".Warren County, Iowa","55,205",569.658,3.338,572.996
".Washington County, Iowa","22,560",568.828,2.061,570.889
".Wayne County, Iowa","6,557",525.469,1.65,527.119
".Webster County, Iowa","36,485",715.704,2.807,718.511
".Winnebago County, Iowa","10,571",400.489,1.229,401.718
".Winneshiek County, Iowa","19,815",689.844,0.288,690.132
".Woodbury County, Iowa","105,951",872.896,4.94,877.836
".Worth County, Iowa","7,297",400.123,1.818,401.941
".Wright County, Iowa","12,656",580.412,1.816,582.228
".Allen County, Kansas","12,412",500.297,5.028,505.325
".Anderson County, Kansas","7,838",579.641,4.093,583.734
".Atchison County, Kansas","16,016",431.174,2.645,433.819
".Barber County, Kansas","4,071",1134.075,2.089,1136.164
".Barton County, Kansas","24,899",895.257,5.377,900.634
".Bourbon County, Kansas","14,408",635.461,3.63,639.091
".Brown County, Kansas","9,250",570.871,1.234,572.105
".Butler County, Kansas","68,632",1429.716,16.811,1446.527
".Chase County, Kansas","2,579",773.053,4.668,777.721
".Chautauqua County, Kansas","3,347",638.881,5.886,644.767
".Cherokee County, Kansas","19,054",587.567,3.456,591.023
".Cheyenne County, Kansas","2,636",1019.89,1.057,1020.947
".Clark County, Kansas","1,847",974.638,2.55,977.188
".Clay County, Kansas","8,007",645.298,10.309,655.607
".Cloud County, Kansas","8,854",715.342,2.649,717.991
".Coffey County, Kansas","8,251",626.885,27.209,654.094
".Comanche County, Kansas","1,655",788.298,1.392,789.69
".Cowley County, Kansas","34,157",1125.738,6.688,1132.426
".Crawford County, Kansas","38,764",589.771,5.241,595.012
".Decatur County, Kansas","2,712",893.517,0.63,894.147
".Dickinson County, Kansas","18,445",847.068,4.877,851.945
".Doniphan County, Kansas","7,493",393.475,4.801,398.276
".Douglas County, Kansas","120,553",455.764,18.872,474.636
".Edwards County, Kansas","2,733",621.894,0.08,621.974
".Elk County, Kansas","2,467",644.264,6.201,650.465
".Ellis County, Kansas","28,810",899.934,0.44,900.374
".Ellsworth County, Kansas","6,357",715.575,7.71,723.285
".Finney County, Kansas","37,466",1301.997,0.663,1302.66
".Ford County, Kansas","33,980",1098.271,0.81,1099.081
".Franklin County, Kansas","26,125",571.772,5.364,577.136
".Geary County, Kansas","35,047",384.652,19.945,404.597
".Gove County, Kansas","2,735",1071.666,0.095,1071.761
".Graham County, Kansas","2,376",898.527,0.231,898.758
".Grant County, Kansas","7,147",574.808,0.336,575.144
".Gray County, Kansas","5,743",868.867,0.43,869.297
".Greeley County, Kansas","1,181",778.404,0,778.404
".Greenwood County, Kansas","5,870",1143.304,9.322,1152.626
".Hamilton County, Kansas","2,437",996.514,1.117,997.631
".Harper County, Kansas","5,435",801.274,1.506,802.78
".Harvey County, Kansas","33,504",539.756,0.967,540.723
".Haskell County, Kansas","3,630",577.521,0.352,577.873
".Hodgeman County, Kansas","1,655",859.992,0.319,860.311
".Jackson County, Kansas","13,368",656.219,1.802,658.021
".Jefferson County, Kansas","18,327",532.626,24.052,556.678
".Jewell County, Kansas","2,847",909.971,4.389,914.36
".Johnson County, Kansas","622,237",473.62,6.304,479.924
".Kearny County, Kansas","3,823",870.543,0.438,870.981
".Kingman County, Kansas","7,066",863.419,3.24,866.659
".Kiowa County, Kansas","2,374",722.64,0.23,722.87
".Labette County, Kansas","19,728",645.393,7.725,653.118
".Lane County, Kansas","1,529",717.409,0.213,717.622
".Leavenworth County, Kansas","83,518",463.408,5.535,468.943
".Lincoln County, Kansas","2,920",719.4,1.061,720.461
".Linn County, Kansas","9,860",594.081,12.314,606.395
".Logan County, Kansas","2,665",1072.993,0.106,1073.099
".Lyon County, Kansas","32,172",847.478,7.939,855.417
".McPherson County, Kansas","30,091",898.285,2.318,900.603
".Marion County, Kansas","11,690",944.299,9.434,953.733
".Marshall County, Kansas","9,933",900.178,4.917,905.095
".Meade County, Kansas","3,911",978.083,1.258,979.341
".Miami County, Kansas","35,320",575.88,14.375,590.255
".Mitchell County, Kansas","5,719",701.792,17.367,719.159
".Montgomery County, Kansas","30,568",643.594,7.888,651.482
".Morris County, Kansas","5,334",695.343,7.546,702.889
".Morton County, Kansas","2,580",729.731,0.196,729.927
".Nemaha County, Kansas","10,114",717.427,2.01,719.437
".Neosho County, Kansas","15,420",571.481,6.313,577.794
".Ness County, Kansas","2,618",1074.739,0.258,1074.997
".Norton County, Kansas","5,330",878.044,3.252,881.296
".Osage County, Kansas","15,824",705.506,14.339,719.845
".Osborne County, Kansas","3,427",892.516,1.856,894.372
".Ottawa County, Kansas","5,818",720.73,0.605,721.335
".Pawnee County, Kansas","6,126",754.263,0.383,754.646
".Phillips County, Kansas","4,761",885.871,8.685,894.556
".Pottawatomie County, Kansas","26,382",840.735,20.907,861.642
".Pratt County, Kansas","9,082",735.039,0.684,735.723
".Rawlins County, Kansas","2,463",1069.416,0.16,1069.576
".Reno County, Kansas","61,497",1255.308,16.802,1272.11
".Republic County, Kansas","4,627",717.377,3.07,720.447
".Rice County, Kansas","9,260",726.235,1.729,727.964
".Riley County, Kansas","71,402",609.66,12.391,622.051
".Rooks County, Kansas","4,778",890.527,4.619,895.146
".Rush County, Kansas","2,830",717.763,0.21,717.973
".Russell County, Kansas","6,723",886.26,13.176,899.436
".Saline County, Kansas","53,098",720.242,1.066,721.308
".Scott County, Kansas","4,922",717.585,0.118,717.703
".Sedgwick County, Kansas","528,469",997.001,12.12,1009.121
".Seward County, Kansas","21,067",639.653,0.757,640.41
".Shawnee County, Kansas","177,746",544.012,11.718,555.73
".Sheridan County, Kansas","2,423",895.957,0.25,896.207
".Sherman County, Kansas","5,844",1056.064,0.212,1056.276
".Smith County, Kansas","3,590",895.464,1.5,896.964
".Stafford County, Kansas","3,909",792.046,2.871,794.917
".Stanton County, Kansas","1,901",680.352,0.069,680.421
".Stevens County, Kansas","5,077",727.26,0.18,727.44
".Sumner County, Kansas","22,334",1181.668,3.287,1184.955
".Thomas County, Kansas","7,865",1074.687,0.111,1074.798
".Trego County, Kansas","2,731",889.474,10.148,899.622
".Wabaunsee County, Kansas","7,057",794.336,5.346,799.682
".Wallace County, Kansas","1,509",913.652,0.054,913.706
".Washington County, Kansas","5,504",894.759,3.915,898.674
".Wichita County, Kansas","2,082",718.566,0.024,718.59
".Wilson County, Kansas","8,382",570.423,4.651,575.074
".Woodson County, Kansas","3,115",497.819,7.434,505.253
".Wyandotte County, Kansas","165,281",151.638,4.557,156.195
".Adair County, Kentucky","19,264",405.292,7.101,412.393
".Allen County, Kentucky","21,788",343.724,8.139,351.863
".Anderson County, Kentucky","24,613",202.26,2.025,204.285
".Ballard County, Kentucky","7,582",247.095,26.887,273.982
".Barren County, Kentucky","45,008",487.365,12.635,500
".Bath County, Kentucky","12,975",277.992,6.012,284.004
".Bell County, Kentucky","23,317",358.999,2.117,361.116
".Boone County, Kentucky","140,496",246.268,10.237,256.505
".Bourbon County, Kentucky","20,134",289.75,1.861,291.611
".Boyd County, Kentucky","47,826",159.866,2.151,162.017
".Boyle County, Kentucky","30,988",180.336,2.505,182.841
".Bracken County, Kentucky","8,426",202.665,6.286,208.951
".Breathitt County, Kentucky","12,953",492.422,2.846,495.268
".Breckinridge County, Kentucky","21,124",569.725,15.868,585.593
".Bullitt County, Kentucky","84,863",297.085,3.18,300.265
".Butler County, Kentucky","12,375",426.112,5.363,431.475
".Caldwell County, Kentucky","12,551",344.835,3.314,348.149
".Calloway County, Kentucky","38,280",384.862,25.834,410.696
".Campbell County, Kentucky","93,702",151.32,8.087,159.407
".Carlisle County, Kentucky","4,704",189.463,9.517,198.98
".Carroll County, Kentucky","10,987",128.7,8.566,137.266
".Carter County, Kentucky","26,366",409.497,2.619,412.116
".Casey County, Kentucky","15,918",444.258,1.483,445.741
".Christian County, Kentucky","72,032",717.66,6.382,724.042
".Clark County, Kentucky","37,304",252.482,2.681,255.163
".Clay County, Kentucky","19,648",469.296,1.836,471.132
".Clinton County, Kentucky","9,148",197.063,8.354,205.417
".Crittenden County, Kentucky","8,974",359.566,11.729,371.295
".Cumberland County, Kentucky","6,000",305.147,5.761,310.908
".Daviess County, Kentucky","103,458",458.398,18.073,476.471
".Edmonson County, Kentucky","12,448",302.806,5.198,308.004
".Elliott County, Kentucky","7,245",234.321,1.002,235.323
".Estill County, Kentucky","13,936",253.081,2.529,255.61
".Fayette County, Kentucky","320,154",283.854,1.713,285.567
".Fleming County, Kentucky","15,442",348.672,2.643,351.315
".Floyd County, Kentucky","34,423",393.3,2.405,395.705
".Franklin County, Kentucky","51,644",207.91,4.099,212.009
".Fulton County, Kentucky","6,338",205.932,24.742,230.674
".Gallatin County, Kentucky","8,792",98.282,6.352,104.634
".Garrard County, Kentucky","17,829",229.925,4.021,233.946
".Grant County, Kentucky","25,619",257.976,2.798,260.774
".Graves County, Kentucky","36,461",551.757,5.031,556.788
".Grayson County, Kentucky","26,825",499.536,11.493,511.029
".Green County, Kentucky","11,468",285.963,2.83,288.793
".Greenup County, Kentucky","35,221",344.455,9.987,354.442
".Hancock County, Kentucky","8,920",187.675,11.248,198.923
".Hardin County, Kentucky","112,273",623.904,6.221,630.125
".Harlan County, Kentucky","25,324",465.83,2.322,468.152
".Harrison County, Kentucky","19,415",306.458,3.419,309.877
".Hart County, Kentucky","19,724",412.67,5.178,417.848
".Henderson County, Kentucky","44,119",436.361,29.192,465.553
".Henry County, Kentucky","15,973",286.251,4.871,291.122
".Hickman County, Kentucky","4,447",242.331,10.709,253.04
".Hopkins County, Kentucky","44,929",542.187,12.228,554.415
".Jackson County, Kentucky","13,104",345.227,1.285,346.512
".Jefferson County, Kentucky","772,144",380.83,16.771,397.601
".Jessamine County, Kentucky","55,017",172.113,2.363,174.476
".Johnson County, Kentucky","22,116",261.966,2.17,264.136
".Kenton County, Kentucky","171,321",160.374,3.934,164.308
".Knott County, Kentucky","13,659",351.524,1.327,352.851
".Knox County, Kentucky","29,794",386.33,1.419,387.749
".Larue County, Kentucky","15,303",261.04,2.595,263.635
".Laurel County, Kentucky","63,296",433.703,9.99,443.693
".Lawrence County, Kentucky","16,000",415.598,4.47,420.068
".Lee County, Kentucky","7,293",208.821,2.436,211.257
".Leslie County, Kentucky","9,864",400.878,3.523,404.401
".Letcher County, Kentucky","20,423",337.934,1.099,339.033
".Lewis County, Kentucky","12,973",482.858,12.306,495.164
".Lincoln County, Kentucky","24,776",332.904,3.489,336.393
".Livingston County, Kentucky","8,892",312.96,29.195,342.155
".Logan County, Kentucky","28,283",552.216,4.815,557.031
".Lyon County, Kentucky","9,187",213.785,42.744,256.529
".McCracken County, Kentucky","67,428",248.786,19.151,267.937
".McCreary County, Kentucky","17,050",426.709,4.238,430.947
".McLean County, Kentucky","9,054",252.525,3.711,256.236
".Madison County, Kentucky","96,735",437.934,5.323,443.257
".Magoffin County, Kentucky","11,228",308.443,0.714,309.157
".Marion County, Kentucky","19,834",343.551,3.306,346.857
".Marshall County, Kentucky","31,744",302.126,38.045,340.171
".Martin County, Kentucky","10,928",229.644,0.989,230.633
".Mason County, Kentucky","16,841",240.127,6.284,246.411
".Meade County, Kentucky","30,131",305.463,18.942,324.405
".Menifee County, Kentucky","6,286",203.538,2.396,205.934
".Mercer County, Kentucky","23,097",249.383,3.925,253.308
".Metcalfe County, Kentucky","10,482",289.651,1.539,291.19
".Monroe County, Kentucky","11,306",329.475,2.582,332.057
".Montgomery County, Kentucky","28,527",197.376,1.462,198.838
".Morgan County, Kentucky","14,283",381.104,2.684,383.788
".Muhlenberg County, Kentucky","30,568",467.28,12.119,479.399
".Nelson County, Kentucky","47,730",418.686,5.39,424.076
".Nicholas County, Kentucky","7,686",195.306,1.52,196.826
".Ohio County, Kentucky","23,626",587.095,9.132,596.227
".Oldham County, Kentucky","70,183",187.294,9.05,196.344
".Owen County, Kentucky","11,313",350.487,3.759,354.246
".Owsley County, Kentucky","4,001",197.402,0.888,198.29
".Pendleton County, Kentucky","14,810",277.148,4.762,281.91
".Perry County, Kentucky","27,133",339.724,2.886,342.61
".Pike County, Kentucky","55,973",786.222,2.345,788.567
".Powell County, Kentucky","12,972",178.962,1.16,180.122
".Pulaski County, Kentucky","66,191",658.1,19.055,677.155
".Robertson County, Kentucky","2,313",99.591,0.515,100.106
".Rockcastle County, Kentucky","16,190",316.567,1.529,318.096
".Rowan County, Kentucky","24,409",279.881,6.385,286.266
".Russell County, Kentucky","18,279",253.26,29.615,282.875
".Scott County, Kentucky","60,168",282.194,3.221,285.415
".Shelby County, Kentucky","49,515",379.79,5.873,385.663
".Simpson County, Kentucky","20,195",234.175,2.29,236.465
".Spencer County, Kentucky","20,531",186.671,4.987,191.658
".Taylor County, Kentucky","26,443",266.414,10.407,276.821
".Todd County, Kentucky","12,494",374.513,2.543,377.056
".Trigg County, Kentucky","14,369",441.433,39.899,481.332
".Trimble County, Kentucky","8,607",147.771,8.207,155.978
".Union County, Kentucky","13,106",342.878,20.335,363.213
".Warren County, Kentucky","142,229",541.73,5.835,547.565
".Washington County, Kentucky","12,267",297.284,3.915,301.199
".Wayne County, Kentucky","19,580",458.043,26.119,484.162
".Webster County, Kentucky","12,726",332.026,3.629,335.655
".Whitley County, Kentucky","36,825",437.922,7.197,445.119
".Wolfe County, Kentucky","6,282",222.159,0.592,222.751
".Woodford County, Kentucky","27,268",189.573,2.464,192.037
".Acadia Parish, Louisiana","56,489",655.244,2.291,657.535
".Allen Parish, Louisiana","22,112",762.085,4.037,766.122
".Ascension Parish, Louisiana","131,632",290.003,12.696,302.699
".Assumption Parish, Louisiana","20,160",344.021,25.909,369.93
".Avoyelles Parish, Louisiana","38,408",831.363,34.271,865.634
".Beauregard Parish, Louisiana","36,827",1157.478,8.472,1165.95
".Bienville Parish, Louisiana","12,366",811.344,10.8,822.144
".Bossier Parish, Louisiana","129,795",839.621,27.294,866.915
".Caddo Parish, Louisiana","226,386",879.535,57.501,937.036
".Calcasieu Parish, Louisiana","203,761",1064.085,30.08,1094.165
".Caldwell Parish, Louisiana","9,389",529.77,11.237,541.007
".Cameron Parish, Louisiana","4,768",1284.639,652.084,1936.723
".Catahoula Parish, Louisiana","8,414",709.252,30.185,739.437
".Claiborne Parish, Louisiana","13,670",754.794,12.538,767.332
".Concordia Parish, Louisiana","17,688",695.706,51.666,747.372
".De Soto Parish, Louisiana","27,114",876.449,18.143,894.592
".East Baton Rouge Parish, Louisiana","448,467",455.502,14.843,470.345
".East Carroll Parish, Louisiana","6,829",420.887,21.781,442.668
".East Feliciana Parish, Louisiana","19,229",453.293,2.375,455.668
".Evangeline Parish, Louisiana","31,754",662.431,17.244,679.675
".Franklin Parish, Louisiana","19,285",624.298,10.83,635.128
".Grant Parish, Louisiana","21,911",643.75,21.061,664.811
".Iberia Parish, Louisiana","67,659",574.74,465.624,1040.364
".Iberville Parish, Louisiana","29,617",617.275,35.676,652.951
".Jackson Parish, Louisiana","14,746",569.468,10.971,580.439
".Jefferson Parish, Louisiana","421,777",300.864,341.172,642.036
".Jefferson Davis Parish, Louisiana","31,553",651.52,7.207,658.727
".Lafayette Parish, Louisiana","249,750",268.827,0.444,269.271
".Lafourche Parish, Louisiana","95,056",1067.793,400.636,1468.429
".LaSalle Parish, Louisiana","14,800",624.854,37.705,662.559
".Lincoln Parish, Louisiana","47,962",471.636,0.733,472.369
".Livingston Parish, Louisiana","150,145",648.131,43.311,691.442
".Madison Parish, Louisiana","9,246",623.885,26.433,650.318
".Morehouse Parish, Louisiana","23,955",794.95,11.154,806.104
".Natchitoches Parish, Louisiana","36,291",1253.008,46.544,1299.552
".Orleans Parish, Louisiana","364,136",169.5,180.349,349.849
".Ouachita Parish, Louisiana","157,568",610.35,21.362,631.712
".Plaquemines Parish, Louisiana","22,386",780.595,1786.642,2567.237
".Pointe Coupee Parish, Louisiana","20,000",555.495,34.862,590.357
".Rapides Parish, Louisiana","126,260",1324.11,37.411,1361.521
".Red River Parish, Louisiana","7,356",388.98,13.228,402.208
".Richland Parish, Louisiana","19,712",555.613,8.792,564.405
".Sabine Parish, Louisiana","21,906",866.631,144.903,1011.534
".St. Bernard Parish, Louisiana","44,463",377.517,1777.688,2155.205
".St. Charles Parish, Louisiana","50,620",277.742,119.165,396.907
".St. Helena Parish, Louisiana","10,774",408.527,1.08,409.607
".St. James Parish, Louisiana","19,191",237.861,14.971,252.832
".St. John the Baptist Parish, Louisiana","39,592",214.474,195.538,410.012
".St. Landry Parish, Louisiana","81,464",923.378,15.715,939.093
".St. Martin Parish, Louisiana","51,057",737.549,79.186,816.735
".St. Mary Parish, Louisiana","47,055",558.528,561.195,1119.723
".St. Tammany Parish, Louisiana","275,583",845.267,250.355,1095.622
".Tangipahoa Parish, Louisiana","138,064",791.18,52.768,843.948
".Tensas Parish, Louisiana","3,764",603.302,38.391,641.693
".Terrebonne Parish, Louisiana","103,616",1229.888,852.355,2082.243
".Union Parish, Louisiana","20,650",876.913,28.423,905.336
".Vermilion Parish, Louisiana","56,992",1172.055,359.914,1531.969
".Vernon Parish, Louisiana","46,250",1326.728,13.559,1340.287
".Washington Parish, Louisiana","44,865",669.637,6.232,675.869
".Webster Parish, Louisiana","35,238",593.319,21.601,614.92
".West Baton Rouge Parish, Louisiana","28,266",192.346,11.43,203.776
".West Carroll Parish, Louisiana","9,323",359.686,0.921,360.607
".West Feliciana Parish, Louisiana","15,371",403.217,22.783,426
".Winn Parish, Louisiana","13,216",950.004,6.737,956.741
".Androscoggin County, Maine","113,765",467.954,29.167,497.121
".Aroostook County, Maine","67,351",6671.172,156.366,6827.538
".Cumberland County, Maine","310,230",836.198,381.264,1217.462
".Franklin County, Maine","30,828",1697.007,46.828,1743.835
".Hancock County, Maine","56,526",1587.129,757.801,2344.93
".Kennebec County, Maine","127,259",867.471,83.704,951.175
".Knox County, Maine","40,977",364.9,767.375,1132.275
".Lincoln County, Maine","36,507",455.867,243.746,699.613
".Oxford County, Maine","59,905",2076.958,98.797,2175.755
".Penobscot County, Maine","155,312",3397.186,159.851,3557.037
".Piscataquis County, Maine","17,486",3960.847,417.19,4378.037
".Sagadahoc County, Maine","37,513",253.979,116.051,370.03
".Somerset County, Maine","51,302",3924.27,169.091,4093.361
".Waldo County, Maine","40,620",730.227,134.199,864.426
".Washington County, Maine","31,555",2562.725,694.848,3257.573
".York County, Maine","218,586",991.195,278.518,1269.713
".Allegany County, Maryland","67,273",422.199,5.68,427.879
".Anne Arundel County, Maryland","594,582",414.806,172.995,587.801
".Baltimore County, Maryland","844,703",598.358,83.382,681.74
".Calvert County, Maryland","94,728",213.19,131.885,345.075
".Caroline County, Maryland","33,593",319.442,6.478,325.92
".Carroll County, Maryland","176,639",447.615,5.062,452.677
".Cecil County, Maryland","105,672",346.3,71.537,417.837
".Charles County, Maryland","171,973",457.819,185.117,642.936
".Dorchester County, Maryland","32,879",540.765,442.223,982.988
".Frederick County, Maryland","293,391",660.625,6.805,667.43
".Garrett County, Maryland","28,423",649.077,8.687,657.764
".Harford County, Maryland","264,644",437.125,89.533,526.658
".Howard County, Maryland","336,001",250.95,2.446,253.396
".Kent County, Maryland","19,303",276.939,136.506,413.445
".Montgomery County, Maryland","1,058,474",493.145,13.761,506.906
".Prince George's County, Maryland","947,430",482.595,16.237,498.832
".Queen Anne's County, Maryland","52,508",371.669,139.026,510.695
".St. Mary's County, Maryland","115,281",358.564,405.688,764.252
".Somerset County, Maryland","24,910",319.749,290.601,610.35
".Talbot County, Maryland","37,823",268.556,208.252,476.808
".Washington County, Maryland","155,813",457.784,9.583,467.367
".Wicomico County, Maryland","104,800",374.427,25.78,400.207
".Worcester County, Maryland","54,171",468.298,226.565,694.863
".Baltimore city, Maryland","565,239",80.946,11.104,92.05
".Barnstable County, Massachusetts","231,735",394.2,911.341,1305.541
".Berkshire County, Massachusetts","126,818",926.874,19.579,946.453
".Bristol County, Massachusetts","581,841",553.113,138.013,691.126
".Dukes County, Massachusetts","20,819",103.202,387.759,490.961
".Essex County, Massachusetts","810,089",492.514,335.976,828.49
".Franklin County, Massachusetts","70,836",699.209,25.326,724.535
".Hampden County, Massachusetts","460,291",617.005,17.149,634.154
".Hampshire County, Massachusetts","162,502",527.236,18.002,545.238
".Middlesex County, Massachusetts","1,623,952",817.878,29.07,846.948
".Nantucket County, Massachusetts","14,444",46.192,257.463,303.655
".Norfolk County, Massachusetts","727,473",396.103,48.245,444.348
".Plymouth County, Massachusetts","535,308",658.502,434.795,1093.297
".Suffolk County, Massachusetts","768,425",58.257,61.966,120.223
".Worcester County, Massachusetts","866,866",1510.678,68.475,1579.153
".Alcona County, Michigan","10,489",674.655,1115.992,1790.647
".Alger County, Michigan","8,757",915.034,4132.651,5047.685
".Allegan County, Michigan","121,939",825.253,1008.037,1833.29
".Alpena County, Michigan","28,904",571.899,1123.027,1694.926
".Antrim County, Michigan","24,409",475.679,126.077,601.756
".Arenac County, Michigan","15,145",363.178,317.497,680.675
".Baraga County, Michigan","8,310",898.427,170.51,1068.937
".Barry County, Michigan","63,808",553.104,23.938,577.042
".Bay County, Michigan","102,500",442.409,188.307,630.716
".Benzie County, Michigan","18,441",319.697,539.867,859.564
".Berrien County, Michigan","152,261",567.795,1013.677,1581.472
".Branch County, Michigan","45,215",506.411,13.293,519.704
".Calhoun County, Michigan","133,366",706.259,12.069,718.328
".Cass County, Michigan","51,642",490.125,18.184,508.309
".Charlevoix County, Michigan","26,159",416.33,974.109,1390.439
".Cheboygan County, Michigan","26,048",715.279,170.119,885.398
".Chippewa County, Michigan","36,264",1558.513,1139.963,2698.476
".Clare County, Michigan","31,316",564.367,11.002,575.369
".Clinton County, Michigan","79,720",567.349,7.215,574.564
".Crawford County, Michigan","13,538",556.415,6.906,563.321
".Delta County, Michigan","36,790",1171.094,820.238,1991.332
".Dickinson County, Michigan","25,982",760.95,15.637,776.587
".Eaton County, Michigan","108,820",575.209,4.225,579.434
".Emmet County, Michigan","34,123",467.546,414.451,881.997
".Genesee County, Michigan","401,522",636.944,12.643,649.587
".Gladwin County, Michigan","25,853",501.787,14.16,515.947
".Gogebic County, Michigan","14,224",1102.136,374.578,1476.714
".Grand Traverse County, Michigan","96,421",464.336,136.978,601.314
".Gratiot County, Michigan","41,368",568.383,3.229,571.612
".Hillsdale County, Michigan","45,587",598.152,8.857,607.009
".Houghton County, Michigan","37,599",1009.103,492.415,1501.518
".Huron County, Michigan","30,927",836.018,1300.785,2136.803
".Ingham County, Michigan","284,637",556.081,4.633,560.714
".Ionia County, Michigan","66,262",571.32,8.722,580.042
".Iosco County, Michigan","25,373",549.477,1340.587,1890.064
".Iron County, Michigan","11,740",1166.096,45.097,1211.193
".Isabella County, Michigan","64,118",572.7,4.998,577.698
".Jackson County, Michigan","159,424",701.903,21.59,723.493
".Kalamazoo County, Michigan","262,215",561.959,18.342,580.301
